VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
KM8K33AGXP,King,Tukwila,WA,98188,2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,236320535,POINT (-122.29178999999999 47.43473000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
5YJSA1E26J,Clark,Vancouver,WA,98686,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,49,221047585,POINT (-122.64839529999995 45.70104270000007),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803
5YJYGAEE5M,King,Sammamish,WA,98074,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,150411481,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317
5YJ3E1EB3N,Snohomish,Bothell,WA,98021,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,185797517,POINT (-122.17945799999995 47.80258900000007),PUGET SOUND ENERGY INC,53061051917
1N4AZ0CP1F,King,Burien,WA,98166,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,34,164735000,POINT (-122.34101999999996 47.46593000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027600
5YJ3E1EAXL,Benton,Kennewick,WA,99337,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,16,3656859,POINT (-119.14532999999994 46.18739500000004),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011501
YV4BR00LXM,King,Kirkland,WA,98033,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,45,176526010,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006
WBY1Z4C51F,King,Issaquah,WA,98027,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,5,174712128,POINT (-122.03643999999997 47.53374000000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006
5YJSA1E63N,Clark,Vancouver,WA,98684,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,213393554,POINT (-122.51691999999997 45.62280000000004),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041320
1C4JJXP68P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,239594757,POINT (-122.29178999999999 47.43473000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
3FMTK4SE3M,King,Bothell,WA,98011,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,179182895,POINT (-122.20577999999995 47.76240500000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001
1N4AZ0CP9F,King,Renton,WA,98059,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,11,255904806,POINT (-122.15733999999998 47.487175000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025101
WBA7J2C37H,Chelan,Wenatchee,WA,98801,2017,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,89100,12,144681414,POINT (-120.32009 47.42255000000006),PUD NO 1 OF CHELAN COUNTY,53007961304
5YJ3E1EA9L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,45,105014563,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330
2C4RC1L76P,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,237867374,POINT (-122.29178999999999 47.43473000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
1C4JJXP63N,King,Seattle,WA,98116,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,34,198207705,POINT (-122.38815999999997 47.56567000000007),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009600
5YJ3E1EB6N,Spokane,Spokane,WA,99223,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,3,217141172,POINT (-117.36970499999995 47.626370000000065),MODERN ELECTRIC WATER COMPANY,53063004602
5YJ3E1EB7N,San Juan,Friday Harbor,WA,98250,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,212068440,POINT (-123.02225499999997 48.531355000000076),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960302
WVWPP7AU7G,King,Seattle,WA,98133,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,32,120049877,POINT (-122.34583999999995 47.76726000000008),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402
5YJYGDEE9L,King,Kirkland,WA,98033,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,48,124448915,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
WA132BFZXP,King,Bellevue,WA,98004,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,238042507,POINT (-122.20190499999995 47.61385000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023901
1C4JJXP62P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,228933596,POINT (-122.29178999999999 47.43473000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
WBY1Z4C56F,King,Renton,WA,98055,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,11,202665256,POINT (-122.19699999999995 47.43876000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025805
5YJSA1E53N,Clark,Brush Prairie,WA,98606,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,197406898,POINT (-122.55076499999996 45.73365000000007),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040505
1G1FX6S07J,Island,Oak Harbor,WA,98277,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,10,323528012,POINT (-122.67886729999998 48.28973140000005),PUGET SOUND ENERGY INC,53029970300
7SAYGDEF3P,King,Bellevue,WA,98006,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,235006082,POINT (-122.16936999999996 47.571015000000045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905
2C4RC1S7XM,Clark,Vancouver,WA,98682,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,17,236635619,POINT (-122.51464729999998 45.67862000000008),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040707
WVWKR7AU6K,Thurston,Rainier,WA,98576,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,0,20,210035514,POINT (-122.68987759999999 46.89084920000005),PUGET SOUND ENERGY INC,53067012530
5YJ3E1EB0N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,199268415,POINT (-122.32806 47.46155),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
KNDRMDLH5N,King,Redmond,WA,98052,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,48,209789135,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802
5YJ3E1EB0N,King,Bellevue,WA,98005,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,193865262,POINT (-122.16084999999998 47.62451500000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500
1G1RC6S51K,Benton,Kennewick,WA,99338,2019,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,8,230034661,POINT (-119.19730009999995 46.191148800000065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011002
2C4RC1N75N,King,Seattle,WA,98119,2022,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,36,228745758,POINT (-122.36381499999999 47.63046000000003),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
1N4AZ1CP8J,King,Seattle,WA,98109,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,36,171307174,POINT (-122.34848 47.63240500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800
WA1E2AFY7M,King,Kirkland,WA,98033,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,45,207302728,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
1N4AZ1CP4J,King,Seattle,WA,98125,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,46,113913936,POINT (-122.29638499999999 47.715580000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201
5YJ3E1EB0P,Thurston,Olympia,WA,98506,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,228691606,POINT (-122.88747809999995 47.051957300000026),PUGET SOUND ENERGY INC,53067010200
5YJ3E1EA7L,King,Seattle,WA,98125,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,46,112278092,POINT (-122.29638499999999 47.715580000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201
1G1FZ6S07N,King,Seattle,WA,98112,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,229140348,POINT (-122.30763999999999 47.625230000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
5YJ3E1EA7N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,220929481,POINT (-122.32806 47.46155),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
WBY1Z4C58F,King,Seattle,WA,98122,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,43,199688996,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007502
7SAYGDEE0N,Snohomish,Bothell,WA,98021,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,187228107,POINT (-122.17945799999995 47.80258900000007),PUGET SOUND ENERGY INC,53061051938
7SAYGAEE5N,King,Woodinville,WA,98072,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,207090271,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032320
7SAXCAE53N,King,Bellevue,WA,98006,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,218054665,POINT (-122.16936999999996 47.571015000000045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800
3FMTK4SE3M,King,Renton,WA,98059,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,180710351,POINT (-122.15733999999998 47.487175000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031913
1G1FZ6S05N,Pierce,Puyallup,WA,98371,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25,220344687,POINT (-122.29915499999998 47.19178000000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071205
5YJSA1E23L,King,Kirkland,WA,98034,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,0,45,1995346,POINT (-122.20928499999997 47.71124000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904
7SAYGDEF3P,King,Seattle,WA,98146,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,234928571,POINT (-122.355145 47.50565500000005),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000
5YJXCBE29J,King,Kent,WA,98042,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,47,276377797,POINT (-122.11162499999995 47.360780000000034),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031708
JHMZC5F39J,Whatcom,Bellingham,WA,98229,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,40,139710567,POINT (-122.45692269999995 48.747097300000064),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902
7SAYGDEEXN,King,Federal Way,WA,98023,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30,218456220,POINT (-122.36362999999994 47.30675000000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030102
1C4JJXR60N,Clark,Washougal,WA,98671,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,18,205667710,POINT (-122.35382849999996 45.58386340000004),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040510
WVGKMPE2XM,King,Kenmore,WA,98028,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,181358824,POINT (-122.25047469999998 47.761712800000055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021701
7SAYGDEF4N,Kitsap,Bainbridge Island,WA,98110,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,183130825,POINT (-122.52357809999995 47.629332300000044),PUGET SOUND ENERGY INC,53035090700
JHMZC5F1XJ,Clark,Vancouver,WA,98682,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,18,4158661,POINT (-122.51464729999998 45.67862000000008),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
7SAYGDEE2P,Snohomish,Lake Stevens,WA,98258,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,238200805,POINT (-122.11206499999997 48.00434500000006),PUGET SOUND ENERGY INC,53061052711
5YJ3E1EC2P,King,Maple Valley,WA,98038,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,236649122,POINT (-122.05190999999996 47.35798500000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032010
1FADP5CU0F,King,Seattle,WA,98112,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,43,115694876,POINT (-122.30763999999999 47.625230000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
7SAYGDEE0N,Snohomish,Bothell,WA,98021,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,205862562,POINT (-122.17945799999995 47.80258900000007),PUGET SOUND ENERGY INC,53061051938
KNDCC3LGXN,King,Auburn,WA,98092,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31,203873820,POINT (-122.18209689999998 47.319899500000076),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031000
7SAYGDEF0P,Snohomish,Lynnwood,WA,98037,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,224664443,POINT (-122.29726499999998 47.84182000000004),PUGET SOUND ENERGY INC,53061051802
WA1BCBFZ7P,King,Bellevue,WA,98005,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,238103589,POINT (-122.16084999999998 47.62451500000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702
JTMAB3FV0P,King,Bellevue,WA,98005,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,48,232772487,POINT (-122.16084999999998 47.62451500000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023702
1N4AZ1CP1J,King,Burien,WA,98166,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,34,282796335,POINT (-122.34101999999996 47.46593000000007),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027500
7SAYGAEE3P,King,Seattle,WA,98107,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,224107124,POINT (-122.37814999999995 47.668660000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800
5YJYGDEE7M,King,Seattle,WA,98119,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,175485789,POINT (-122.36381499999999 47.63046000000003),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
1FADP3R45E,Clark,Vancouver,WA,98683,2014,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,18,251250653,POINT (-122.48538729999996 45.60833470000006),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041325
7FCEHDB70N,King,Kent,WA,98032,2022,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,214861251,POINT (-122.23547499999995 47.380900000000054),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029206
1N4AZ0CP4D,King,Renton,WA,98059,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,11,226455442,POINT (-122.15733999999998 47.487175000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025104
5YJ3E1EB5N,King,Bothell,WA,98011,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,195256043,POINT (-122.20577999999995 47.76240500000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021802
3FA6P0SU1J,King,Seatac,WA,98188,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,33,347867159,POINT (-122.29178999999999 47.43473000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028403
JN1AZ0CP4B,King,Seattle,WA,98146,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,34,129700014,POINT (-122.355145 47.50565500000005),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100
7FCTGAAAXN,King,Sammamish,WA,98074,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,215149924,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
5YJYGDEE9M,King,Seattle,WA,98122,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,138253909,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008700
WA1G2AFY2N,Benton,Kennewick,WA,99338,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,16,208096948,POINT (-119.19730009999995 46.191148800000065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010814
1G1FX6S04H,Clark,Vancouver,WA,98683,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,17,120662342,POINT (-122.48538729999996 45.60833470000006),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041310
3FA6P0SU9L,King,Renton,WA,98058,2020,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,11,124581775,POINT (-122.12988759999996 47.44512570000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025702
KM8KMDAF5N,King,Snoqualmie,WA,98065,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,199343231,POINT (-121.87404959999998 47.534554600000035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032604
5YJYGDEEXM,King,Bellevue,WA,98005,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,167048402,POINT (-122.16084999999998 47.62451500000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805
